Frame,Prediction,Confidence,FPS
858,crocodile,0.6846,2.79
859,crocodile,0.6828,2.61
860,crocodile,0.6838,2.45
861,crocodile,0.6809,2.44
862,crocodile,0.6808,2.62
863,crocodile,0.6886,2.62
864,crocodile,0.6957,2.72
865,crocodile,0.7014,2.66
866,crocodile,0.6929,2.33
867,crocodile,0.6939,2.59
868,crocodile,0.6905,2.68
869,crocodile,0.6901,2.7
870,crocodile,0.6905,2.7
871,crocodile,0.672,2.54
872,crocodile,0.6798,2.12
873,crocodile,0.6722,2.26
874,crocodile,0.6715,2.55
875,crocodile,0.6722,2.22
876,crocodile,0.6738,1.81
877,crocodile,0.6748,2.64
878,crocodile,0.6749,2.65
879,crocodile,0.6702,2.62
880,crocodile,0.6767,2.67
881,crocodile,0.674,2.51
882,crocodile,0.6754,2.96
883,crocodile,0.6753,2.89
884,crocodile,0.6868,2.35
885,crocodile,0.697,2.15
886,crocodile,0.6984,2.22
887,crocodile,0.701,2.16
888,crocodile,0.6983,2.21
889,crocodile,0.6988,2.18
890,crocodile,0.6983,2.26
891,crocodile,0.6993,2.28
892,crocodile,0.6982,2.69
893,crocodile,0.699,2.65
894,crocodile,0.6984,2.7
895,crocodile,0.7003,2.66
896,crocodile,0.6997,2.46
897,crocodile,0.7013,2.58
898,crocodile,0.704,2.62
899,crocodile,0.7027,2.72
900,crocodile,0.7024,2.66
901,crocodile,0.7007,2.62
902,crocodile,0.7095,2.67
903,crocodile,0.7103,2.68
904,crocodile,0.7337,2.67
905,crocodile,0.7446,2.68
906,crocodile,0.7366,2.68
907,crocodile,0.7209,2.58
908,crocodile,0.7659,2.74
909,crocodile,0.7684,2.56
910,crocodile,0.7729,2.66
911,crocodile,0.7729,2.7
912,crocodile,0.778,2.51
913,crocodile,0.7867,2.59
914,crocodile,0.7933,2.64
915,crocodile,0.7888,2.71
916,crocodile,0.7875,2.72
917,crocodile,0.7885,2.65
918,crocodile,0.7888,2.22
919,crocodile,0.7904,1.84
920,crocodile,0.789,2.66
921,crocodile,0.7897,2.58
922,non-crocodile,0.8489,2.47
923,non-crocodile,0.8752,3.28
924,non-crocodile,0.9031,2.72
925,non-crocodile,0.906,2.71
926,non-crocodile,0.9083,2.25
927,non-crocodile,0.9194,2.28
928,non-crocodile,0.9423,2.22
929,non-crocodile,0.9571,2.21
930,non-crocodile,0.9705,2.24
931,non-crocodile,0.9783,2.14
932,non-crocodile,0.9765,2.69
933,non-crocodile,0.9817,2.76
934,non-crocodile,0.975,2.54
935,non-crocodile,0.9801,2.7
936,non-crocodile,0.9561,2.74
937,non-crocodile,0.8817,2.7
938,non-crocodile,0.8176,2.45
939,non-crocodile,0.8677,2.49
940,non-crocodile,0.8717,2.45
941,non-crocodile,0.8766,2.63
942,non-crocodile,0.9394,2.62
943,non-crocodile,0.975,2.59
944,non-crocodile,0.9915,2.09
945,non-crocodile,0.9987,2.24
946,non-crocodile,0.9994,2.64
947,non-crocodile,0.9998,2.65
948,non-crocodile,0.9997,2.44
949,non-crocodile,0.9992,2.28
950,non-crocodile,0.9987,2.18
951,non-crocodile,0.9964,2.23
952,non-crocodile,0.9852,2.23
953,non-crocodile,0.9661,2.77
954,non-crocodile,0.9307,2.67
955,non-crocodile,0.8441,2.65
956,non-crocodile,0.6558,2.21
957,non-crocodile,0.6929,2.15
958,non-crocodile,0.6206,2.11
959,non-crocodile,0.6771,2.23
960,non-crocodile,0.6478,2.66
961,non-crocodile,0.6597,2.67
962,non-crocodile,0.6208,2.69
963,non-crocodile,0.6378,2.74
964,non-crocodile,0.62,2.71
965,non-crocodile,0.6309,2.7
966,non-crocodile,0.5483,2.63
967,non-crocodile,0.5039,2.66
968,non-crocodile,0.5483,2.69
969,crocodile,0.5358,2.67
970,crocodile,0.6309,2.7
971,crocodile,0.6797,2.57
972,crocodile,0.6559,2.64
973,crocodile,0.6631,2.69
974,crocodile,0.6513,2.63
975,crocodile,0.6457,2.64
976,crocodile,0.6572,2.69
977,crocodile,0.6134,2.62
978,crocodile,0.5749,2.71
979,crocodile,0.559,2.64
980,crocodile,0.537,2.7
981,crocodile,0.5369,2.68
982,crocodile,0.5088,2.6
983,crocodile,0.5167,2.69
984,crocodile,0.5369,2.65
985,crocodile,0.5518,2.11
986,crocodile,0.5699,2.67
987,crocodile,0.6011,2.5
988,crocodile,0.625,2.65
989,crocodile,0.6275,2.24
990,crocodile,0.6244,2.25
991,crocodile,0.6094,2.27
992,crocodile,0.6372,2.66
993,crocodile,0.6127,2.67
994,crocodile,0.5986,2.57
995,crocodile,0.5975,2.75
996,crocodile,0.591,2.69
997,crocodile,0.5837,2.24
998,crocodile,0.5685,2.19
999,crocodile,0.569,2.68
1000,crocodile,0.5614,2.69
1001,crocodile,0.5616,2.59
1002,crocodile,0.559,2.7
1003,crocodile,0.5495,2.74
1004,crocodile,0.5478,2.61
1005,crocodile,0.5464,2.7
1006,crocodile,0.5583,2.64
1007,crocodile,0.5544,2.72
1008,crocodile,0.5475,2.71
1009,crocodile,0.5583,2.56
1010,crocodile,0.5489,2.19
1011,crocodile,0.5428,2.43
1012,crocodile,0.5297,2.7
1013,crocodile,0.5297,2.61
1014,crocodile,0.5387,2.49
1015,crocodile,0.5383,2.27
1016,crocodile,0.5291,2.18
1017,crocodile,0.5367,2.19
1018,crocodile,0.5415,2.2
1019,crocodile,0.5472,2.25
1020,crocodile,0.5394,2.13
1021,crocodile,0.5348,2.12
1022,crocodile,0.5293,2.2
1023,crocodile,0.5397,2.2
1024,crocodile,0.5403,2.66
1025,crocodile,0.5415,2.6
1026,crocodile,0.5446,2.69
1027,crocodile,0.5533,2.63
1028,crocodile,0.5506,2.65
1029,crocodile,0.5577,2.7
1030,crocodile,0.5652,2.33
1031,crocodile,0.5722,2.15
1032,crocodile,0.8535,2.04
1033,crocodile,0.8539,2.14
1034,crocodile,0.8528,2.26
1035,crocodile,0.8548,2.67
1036,crocodile,0.8555,2.26
1037,crocodile,0.8526,2.26
1038,crocodile,0.853,2.67
1039,crocodile,0.8543,2.4
1040,crocodile,0.8541,2.2
1041,crocodile,0.8539,2.25
1042,crocodile,0.8547,2.75
1043,crocodile,0.8553,2.71
1044,crocodile,0.8558,2.71
1045,crocodile,0.8585,2.72
1046,crocodile,0.8524,2.58
1047,crocodile,0.8626,2.29
1048,crocodile,0.865,2.09
1049,crocodile,0.8638,2.68
1050,crocodile,0.8634,2.75
1051,crocodile,0.8485,2.57
1052,crocodile,0.8562,2.77
1053,crocodile,0.8565,2.28
1054,crocodile,0.8481,2.64
1055,crocodile,0.8426,2.73
1056,crocodile,0.8412,2.59
1057,crocodile,0.8392,2.28
1058,crocodile,0.8389,2.15
1059,crocodile,0.8384,2.23
1060,crocodile,0.8391,2.27
1061,crocodile,0.8393,2.24
1062,crocodile,0.8523,2.25
1063,crocodile,0.8566,2.31
1064,crocodile,0.8544,2.67
1065,crocodile,0.8529,2.65
1066,crocodile,0.8532,2.65
1067,crocodile,0.8531,2.1
1068,crocodile,0.8525,2.73
1069,crocodile,0.8521,2.7
1070,crocodile,0.8532,2.66
1071,crocodile,0.8526,2.72
1072,crocodile,0.8526,2.65
1073,crocodile,0.8532,2.68
1074,crocodile,0.8524,2.73
1075,crocodile,0.8525,2.66
1076,crocodile,0.8522,2.67
1077,crocodile,0.8521,2.69
1078,crocodile,0.852,2.53
1079,crocodile,0.8527,2.68
1080,crocodile,0.8522,2.59
1081,crocodile,0.8524,2.21
1082,crocodile,0.8527,2.17
1083,crocodile,0.8534,2.45
1084,crocodile,0.8543,2.71
1085,crocodile,0.8526,2.6
1086,crocodile,0.8526,2.24
1087,crocodile,0.8527,2.17
1088,crocodile,0.8538,2.21
1089,crocodile,0.8616,2.64
1090,crocodile,0.8682,2.66
1091,crocodile,0.8807,2.68
1092,crocodile,0.8956,2.66
1093,crocodile,0.8927,2.27
1094,crocodile,0.8936,2.58
1095,crocodile,0.8952,2.69
1096,crocodile,0.8486,2.71
1097,crocodile,0.8473,2.64
1098,crocodile,0.8456,2.13
1099,crocodile,0.8455,2.64
1100,crocodile,0.8459,2.69
1101,crocodile,0.8438,2.57
1102,crocodile,0.8437,2.68
1103,crocodile,0.8423,2.69
1104,crocodile,0.8416,2.56
1105,crocodile,0.8418,2.13
1106,crocodile,0.8408,2.7
1107,crocodile,0.8394,2.51
1108,crocodile,0.8385,2.64
1109,crocodile,0.8378,2.67
1110,crocodile,0.8383,2.69
1111,crocodile,0.8387,2.67
1112,crocodile,0.8389,2.69
1113,crocodile,0.8391,2.71
1114,crocodile,0.8404,2.7
1115,crocodile,0.8418,2.29
1116,crocodile,0.8426,2.63
1117,crocodile,0.8428,2.7
1118,crocodile,0.8434,2.67
1119,crocodile,0.8447,2.66
1120,crocodile,0.845,2.57
1121,crocodile,0.8439,2.69
1122,crocodile,0.8436,2.64
1123,crocodile,0.8421,2.72
1124,crocodile,0.8416,2.68
1125,crocodile,0.8413,2.49
1126,crocodile,0.8416,2.72
1127,crocodile,0.8421,2.69
1128,crocodile,0.841,2.73
1129,crocodile,0.8405,2.71
1130,crocodile,0.8409,2.55
1131,crocodile,0.8431,2.49
1132,crocodile,0.8429,2.09
1133,crocodile,0.8439,2.71
1134,crocodile,0.8436,2.7
1135,crocodile,0.8438,2.62
1136,crocodile,0.8434,2.21
1137,crocodile,0.8425,2.21
1138,crocodile,0.8423,2.21
1139,crocodile,0.8422,2.23
1140,crocodile,0.8415,2.69
1141,crocodile,0.8418,2.69
1142,crocodile,0.8412,2.45
1143,crocodile,0.8422,2.28
1144,crocodile,0.8437,2.24
1145,crocodile,0.8438,2.74
1146,crocodile,0.8439,2.73
1147,crocodile,0.8443,2.64
1148,crocodile,0.844,1.84
1149,crocodile,0.8413,2.14
1150,crocodile,0.8395,2.65
1151,crocodile,0.8391,2.67
1152,crocodile,0.8385,2.71
1153,crocodile,0.8382,2.68
1154,crocodile,0.8381,2.65
1155,crocodile,0.8377,2.1
1156,crocodile,0.8385,2.54
1157,crocodile,0.8389,2.71
1158,crocodile,0.841,2.2
1159,crocodile,0.8423,2.23
1160,crocodile,0.8435,2.26
1161,crocodile,0.8432,2.7
1162,crocodile,0.8437,2.65
1163,crocodile,0.8421,2.67
1164,crocodile,0.841,2.67
1165,crocodile,0.8395,2.12
1166,crocodile,0.8396,2.68
1167,crocodile,0.8381,2.66
1168,crocodile,0.8379,2.68
1169,crocodile,0.837,2.69
1170,crocodile,0.8367,2.68
1171,crocodile,0.8345,2.46
1172,crocodile,0.8353,2.13
1173,crocodile,0.8342,2.51
1174,crocodile,0.8338,2.73
1175,crocodile,0.8334,2.18
1176,crocodile,0.8343,2.2
1177,crocodile,0.8359,2.23
1178,crocodile,0.8368,2.62
1179,crocodile,0.8383,2.65
1180,crocodile,0.8383,2.57
1181,crocodile,0.8389,2.26
1182,crocodile,0.8389,2.23
1183,crocodile,0.8386,2.15
1184,crocodile,0.8385,2.26
1185,crocodile,0.8385,2.64
1186,crocodile,0.838,2.69
1187,crocodile,0.8378,2.54
1188,crocodile,0.8394,2.73
1189,crocodile,0.8404,2.68
1190,crocodile,0.8409,2.19
1191,crocodile,0.8408,2.25
1192,crocodile,0.8407,2.58
1193,crocodile,0.8407,2.69
1194,crocodile,0.8411,2.61
1195,crocodile,0.8409,2.68
1196,crocodile,0.8415,2.47
1197,crocodile,0.8401,2.42
1198,crocodile,0.839,2.66
1199,crocodile,0.837,2.23
1200,crocodile,0.8351,2.23
1201,crocodile,0.8353,2.19
1202,crocodile,0.8352,2.27
1203,crocodile,0.8347,2.26
1204,crocodile,0.8344,2.28
1205,crocodile,0.8354,2.25
1206,crocodile,0.8374,2.22
1207,crocodile,0.8381,2.72
1208,crocodile,0.8413,2.42
1209,crocodile,0.8417,2.62
1210,crocodile,0.8414,2.69
1211,crocodile,0.8413,2.1
1212,crocodile,0.842,2.67
1213,crocodile,0.8421,2.61
1214,crocodile,0.8421,2.56
1215,non-crocodile,0.7142,2.49
1216,non-crocodile,0.7116,2.69
1217,non-crocodile,0.7142,2.7
1218,non-crocodile,0.7141,2.67
1219,non-crocodile,0.692,2.72
1220,non-crocodile,0.7003,2.72
1221,non-crocodile,0.713,2.52
1222,non-crocodile,0.6655,2.67
1223,non-crocodile,0.7114,2.66
1224,non-crocodile,0.7372,2.68
1225,non-crocodile,0.7455,2.67
1226,non-crocodile,0.7324,2.58
1227,non-crocodile,0.7286,2.69
1228,non-crocodile,0.7282,2.61
1229,non-crocodile,0.7312,2.69
1230,non-crocodile,0.7419,2.69
1231,non-crocodile,0.7387,2.53
1232,non-crocodile,0.7397,2.25
1233,non-crocodile,0.7387,2.24
1234,non-crocodile,0.7308,2.2
1235,non-crocodile,0.7339,2.66
1236,non-crocodile,0.7317,2.69
1237,non-crocodile,0.729,2.67
1238,non-crocodile,0.7295,2.68
1239,non-crocodile,0.7295,2.71
1240,non-crocodile,0.7298,2.7
1241,non-crocodile,0.7238,2.6
1242,non-crocodile,0.7272,2.7
1243,non-crocodile,0.7263,2.62
1244,non-crocodile,0.7255,2.7
1245,non-crocodile,0.7253,2.73
1246,non-crocodile,0.725,2.58
1247,non-crocodile,0.7275,2.37
1248,non-crocodile,0.7221,2.7
1249,non-crocodile,0.7271,2.71
1250,non-crocodile,0.7246,2.67
1251,non-crocodile,0.7228,2.57
1252,non-crocodile,0.7262,2.72
1253,non-crocodile,0.7246,2.25
1254,non-crocodile,0.7312,2.29
1255,non-crocodile,0.7359,2.7
1256,non-crocodile,0.7407,2.54
1257,non-crocodile,0.7522,2.29
1258,crocodile,0.879,2.25
1259,crocodile,0.9001,2.28
1260,crocodile,0.8883,2.21
1261,crocodile,0.9065,2.3
1262,crocodile,0.9193,2.3
1263,crocodile,0.9306,2.66
1264,crocodile,0.9219,2.65
1265,crocodile,0.9216,2.66
1266,crocodile,0.9256,2.67
1267,crocodile,0.928,2.7
1268,crocodile,0.9231,2.35
1269,crocodile,0.9262,2.14
1270,crocodile,0.9003,3.28
1271,crocodile,0.8855,3.29
1272,crocodile,0.8818,3.37
1273,crocodile,0.9034,2.92
1274,crocodile,0.9058,3.3
1275,crocodile,0.9225,3.06
1276,crocodile,0.9211,2.99
1277,crocodile,0.9019,3.09
1278,crocodile,0.8986,3.0
1279,crocodile,0.9111,2.8
1280,crocodile,0.9152,2.39
1281,crocodile,0.9235,2.31
1282,crocodile,0.9204,2.31
1283,crocodile,0.9297,2.09
1284,crocodile,0.9311,2.23
1285,crocodile,0.9287,2.59
1286,crocodile,0.9175,2.35
1287,crocodile,0.9205,2.62
1288,crocodile,0.9125,2.62
1289,crocodile,0.9043,2.25
1290,crocodile,0.9035,2.71
1291,crocodile,0.9042,2.69
1292,crocodile,0.915,2.63
1293,crocodile,0.891,2.64
1294,crocodile,0.9242,2.7
1295,crocodile,0.8419,2.66
1296,crocodile,0.8111,2.68
1297,crocodile,0.8799,2.69
1298,crocodile,0.8705,2.64
1299,crocodile,0.8686,2.41
1300,crocodile,0.9121,2.11
1301,crocodile,0.8996,2.66
1302,crocodile,0.8812,2.74
1303,crocodile,0.8988,2.67
1304,crocodile,0.8834,2.55
1305,crocodile,0.9014,2.59
1306,crocodile,0.9082,2.63
1307,crocodile,0.9103,2.72
1308,crocodile,0.9256,2.68
1309,crocodile,0.9262,2.71
1310,crocodile,0.9185,2.75
1311,crocodile,0.9178,2.63
1312,crocodile,0.9075,2.53
1313,crocodile,0.9245,2.69
1314,crocodile,0.937,2.68
1315,crocodile,0.9425,2.65
1316,crocodile,0.947,2.03
1317,crocodile,0.9299,2.69
1318,crocodile,0.9195,2.65
1319,crocodile,0.8911,2.66
1320,crocodile,0.8475,2.7
1321,crocodile,0.8291,2.71
1322,crocodile,0.8173,2.73
1323,crocodile,0.8464,2.64
1324,crocodile,0.8635,2.67
1325,crocodile,0.889,2.54
1326,crocodile,0.9084,2.04
1327,crocodile,0.9129,2.73
1328,crocodile,0.9029,2.66
1329,crocodile,0.9195,2.73
1330,crocodile,0.9233,2.69
1331,crocodile,0.9345,2.7
1332,crocodile,0.9137,2.69
1333,crocodile,0.9333,2.66
1334,crocodile,0.9362,2.7
1335,crocodile,0.9243,2.7
1336,crocodile,0.909,2.57
1337,crocodile,0.8551,2.68
1338,crocodile,0.6827,2.39
1339,crocodile,0.5616,2.67
1340,crocodile,0.6614,2.66
1341,crocodile,0.6065,2.58
1342,crocodile,0.6324,2.68
1343,crocodile,0.5185,2.1
1344,crocodile,0.5514,2.66
1345,crocodile,0.6545,2.65
1346,crocodile,0.7152,2.68
1347,crocodile,0.7092,2.67
1348,crocodile,0.7414,2.67
1349,crocodile,0.7809,2.47
1350,crocodile,0.7638,2.14
1351,crocodile,0.7774,2.81
1352,crocodile,0.6736,3.29
1353,crocodile,0.7015,3.27
1354,crocodile,0.7237,3.23
1355,crocodile,0.7087,3.32
1356,crocodile,0.6939,2.66
1357,crocodile,0.7944,2.64
1358,crocodile,0.6718,2.69
1359,crocodile,0.6428,2.5
1360,crocodile,0.6856,2.71
1361,crocodile,0.6601,2.64
1362,crocodile,0.6905,2.22
1363,crocodile,0.7496,2.24
1364,crocodile,0.7508,2.7
1365,crocodile,0.7042,2.65
1366,crocodile,0.7326,2.69
1367,crocodile,0.7205,2.67
1368,crocodile,0.7869,2.48
1369,crocodile,0.7555,2.1
1370,crocodile,0.7845,3.33
1371,crocodile,0.7707,3.21
1372,crocodile,0.7074,3.33
1373,crocodile,0.7043,3.29
1374,crocodile,0.7043,3.25
1375,crocodile,0.5524,3.11
1376,crocodile,0.6659,3.11
1377,crocodile,0.7338,2.96
1378,crocodile,0.8407,3.0
1379,crocodile,0.84,2.8
1380,crocodile,0.8402,2.75
1381,crocodile,0.8789,2.84
1382,crocodile,0.836,2.85
1383,crocodile,0.8709,2.52
1384,crocodile,0.8567,2.56
1385,crocodile,0.8732,2.56
1386,crocodile,0.8584,2.58
1387,crocodile,0.8037,2.57
1388,crocodile,0.7311,2.42
1389,crocodile,0.7524,2.53
1390,crocodile,0.6975,2.03
1391,crocodile,0.6641,3.32
1392,crocodile,0.7645,3.05
1393,crocodile,0.7807,3.15
1394,crocodile,0.8276,3.26
1395,crocodile,0.6871,2.64
1396,crocodile,0.7445,2.51
1397,crocodile,0.7754,3.04
1398,crocodile,0.7064,3.02
1399,crocodile,0.6962,3.01
1400,crocodile,0.5921,2.95
1401,crocodile,0.5705,2.73
1402,crocodile,0.6308,2.16
1403,crocodile,0.5879,2.21
1404,crocodile,0.6369,2.67
1405,crocodile,0.6301,2.58
1406,crocodile,0.7323,2.39
1407,crocodile,0.7097,2.53
1408,crocodile,0.6718,2.6
1409,crocodile,0.6337,2.12
1410,crocodile,0.6612,3.29
1411,crocodile,0.6683,3.13
1412,crocodile,0.6048,2.63
1413,crocodile,0.5745,2.63
1414,crocodile,0.5414,2.68
1415,crocodile,0.54,2.55
1416,crocodile,0.5562,3.06
1417,crocodile,0.5721,2.99
1418,crocodile,0.5711,2.63
1419,crocodile,0.5551,2.65
1420,crocodile,0.5582,2.67
1421,crocodile,0.5802,2.7
1422,crocodile,0.6177,2.68
1423,crocodile,0.6588,2.63
1424,crocodile,0.6671,2.58
1425,crocodile,0.6994,2.65
1426,crocodile,0.6613,2.65
1427,crocodile,0.6824,2.36
1428,crocodile,0.6992,2.14
1429,crocodile,0.7063,3.31
1430,crocodile,0.6929,3.32
1431,crocodile,0.6826,3.29
1432,crocodile,0.6919,3.04
1433,crocodile,0.7119,3.32
1434,crocodile,0.7029,2.64
1435,crocodile,0.6988,2.7
1436,crocodile,0.7219,2.67
1437,crocodile,0.7361,2.51
1438,crocodile,0.7061,2.72
1439,crocodile,0.7386,2.63
1440,crocodile,0.7492,2.7
1441,crocodile,0.6949,2.69
1442,crocodile,0.7084,2.64
1443,crocodile,0.7449,2.68
1444,crocodile,0.7518,2.69
1445,crocodile,0.7733,2.63
1446,crocodile,0.7734,2.71
1447,crocodile,0.7901,2.67
1448,crocodile,0.7763,2.62
1449,crocodile,0.7827,2.68
1450,crocodile,0.6494,2.46
1451,crocodile,0.6518,2.21
1452,crocodile,0.6568,2.25
1453,crocodile,0.6629,2.22
1454,crocodile,0.6611,2.2
1455,crocodile,0.6472,2.24
1456,crocodile,0.6303,2.17
1457,crocodile,0.6292,2.32
1458,crocodile,0.5939,2.69
1459,crocodile,0.6247,2.44
1460,crocodile,0.6645,2.27
1461,crocodile,0.5939,2.2
1462,crocodile,0.6409,2.76
1463,crocodile,0.6431,2.66
1464,crocodile,0.6184,2.69
1465,crocodile,0.5449,2.26
1466,crocodile,0.5525,2.66
1467,crocodile,0.6768,2.27
1468,crocodile,0.6522,2.63
1469,crocodile,0.6401,2.69
1470,crocodile,0.6769,2.48
1471,crocodile,0.6512,2.59
1472,crocodile,0.663,2.29
1473,crocodile,0.6639,2.21
1474,crocodile,0.6752,2.25
1475,crocodile,0.6417,2.23
1476,crocodile,0.634,2.21
1477,crocodile,0.6116,2.67
1478,crocodile,0.576,2.65
1479,crocodile,0.5563,2.71
1480,crocodile,0.5965,2.64
1481,crocodile,0.6185,2.67
1482,crocodile,0.6205,2.03
1483,crocodile,0.6388,2.67
1484,crocodile,0.6525,2.7
1485,crocodile,0.6562,2.63
1486,crocodile,0.6587,2.22
1487,crocodile,0.6543,2.19
1488,crocodile,0.6666,2.68
1489,crocodile,0.659,2.7
1490,crocodile,0.6617,2.63
1491,crocodile,0.6637,2.21
1492,crocodile,0.6672,2.13
1493,crocodile,0.6401,2.47
1494,crocodile,0.5914,2.46
1495,crocodile,0.5388,2.69
1496,crocodile,0.5662,2.7
1497,crocodile,0.5698,2.68
1498,non-crocodile,0.5144,2.71
1499,non-crocodile,0.5026,2.68
1500,non-crocodile,0.5076,2.64
1501,crocodile,0.5915,2.62
1502,crocodile,0.5703,2.63
1503,crocodile,0.5399,2.7
1504,crocodile,0.5519,2.65
1505,crocodile,0.5859,2.64
1506,crocodile,0.5852,2.69
1507,crocodile,0.5925,2.04
1508,crocodile,0.6043,2.23
1509,crocodile,0.6132,2.22
1510,crocodile,0.6199,2.73
1511,crocodile,0.6159,2.74
1512,crocodile,0.6073,2.62
1513,crocodile,0.5876,2.67
1514,crocodile,0.5456,2.61
1515,non-crocodile,0.5001,2.62
1516,non-crocodile,0.5303,2.69
1517,crocodile,0.5254,2.51
1518,crocodile,0.5309,2.69
1519,crocodile,0.5293,2.62
1520,non-crocodile,0.5056,2.26
1521,non-crocodile,0.5417,2.26
1522,crocodile,0.5192,2.7
1523,crocodile,0.6792,2.69
1524,crocodile,0.6833,2.65
1525,crocodile,0.6534,2.72
1526,crocodile,0.6957,2.68
1527,crocodile,0.6921,2.38
1528,crocodile,0.6603,2.7
1529,crocodile,0.6662,2.64
1530,crocodile,0.6257,2.7
1531,crocodile,0.6398,2.67
1532,crocodile,0.643,2.37
1533,crocodile,0.6589,2.1
1534,crocodile,0.657,3.29
1535,crocodile,0.6666,3.33
1536,crocodile,0.6897,3.31
1537,crocodile,0.6784,3.01
1538,crocodile,0.6675,3.27
1539,crocodile,0.6591,3.17
1540,crocodile,0.6472,3.01
1541,crocodile,0.6442,3.05
1542,crocodile,0.6216,2.98
1543,crocodile,0.6169,2.99
1544,crocodile,0.6579,2.9
1545,crocodile,0.655,2.86
1546,crocodile,0.6739,2.53
1547,crocodile,0.7095,2.48
1548,crocodile,0.7159,2.52
1549,crocodile,0.692,2.54
1550,crocodile,0.7104,2.48
1551,crocodile,0.711,2.39
1552,crocodile,0.7029,2.57
1553,crocodile,0.7056,2.62
1554,crocodile,0.7085,2.15
1555,crocodile,0.7214,3.26
1556,crocodile,0.73,2.96
1557,crocodile,0.7265,2.56
1558,crocodile,0.7248,2.54
1559,crocodile,0.7331,2.54
1560,crocodile,0.7158,2.28
1561,crocodile,0.7015,2.71
1562,crocodile,0.7222,2.9
1563,crocodile,0.7067,2.85
1564,crocodile,0.7156,2.83
1565,crocodile,0.6999,2.81
1566,crocodile,0.7105,2.59
1567,crocodile,0.7264,2.17
1568,crocodile,0.7457,2.19
1569,crocodile,0.7437,2.59
1570,crocodile,0.7493,2.64
1571,crocodile,0.7596,2.63
1572,crocodile,0.7767,2.71
1573,crocodile,0.7707,2.32
1574,crocodile,0.7569,2.25
1575,crocodile,0.7658,2.59
1576,crocodile,0.7662,2.69
1577,crocodile,0.7694,2.71
1578,crocodile,0.767,2.65
1579,crocodile,0.7668,2.29
1580,crocodile,0.7551,2.66
1581,crocodile,0.7662,2.71
1582,crocodile,0.7807,2.75
1583,crocodile,0.7854,2.75
1584,crocodile,0.8303,2.22
1585,crocodile,0.8369,2.28
1586,crocodile,0.8204,2.57
1587,crocodile,0.8187,2.71
1588,crocodile,0.8115,2.27
1589,crocodile,0.8176,2.09
1590,crocodile,0.7928,3.0
1591,crocodile,0.8172,3.31
1592,crocodile,0.7874,3.31
1593,crocodile,0.7969,3.26
1594,crocodile,0.8061,3.25
1595,crocodile,0.7993,2.7
1596,crocodile,0.8129,2.61
1597,crocodile,0.805,2.66
1598,crocodile,0.7973,2.23
1599,crocodile,0.8139,2.19
1600,crocodile,0.8349,2.22
1601,crocodile,0.8329,2.63
1602,crocodile,0.8139,2.69
1603,crocodile,0.7905,2.64
1604,crocodile,0.8119,2.73
1605,crocodile,0.8075,2.7
1606,crocodile,0.8554,2.59
1607,crocodile,0.8966,2.72
1608,crocodile,0.9141,2.62
1609,crocodile,0.9116,2.68
1610,crocodile,0.91,2.72
1611,crocodile,0.9082,2.49
1612,crocodile,0.9132,2.0
1613,crocodile,0.8992,2.65
1614,crocodile,0.9037,2.67
1615,crocodile,0.901,2.68
1616,crocodile,0.9018,2.71
1617,crocodile,0.8846,2.67
1618,crocodile,0.8767,2.66
1619,crocodile,0.879,2.56
1620,crocodile,0.886,3.15
1621,crocodile,0.8854,3.01
1622,crocodile,0.8859,2.64
1623,crocodile,0.8837,3.14
1624,crocodile,0.9054,3.11
1625,crocodile,0.9014,2.15
1626,crocodile,0.8779,2.31
1627,crocodile,0.8698,2.25
1628,crocodile,0.8462,2.13
1629,crocodile,0.7313,2.11
1630,crocodile,0.622,2.11
1631,crocodile,0.6133,2.49
1632,crocodile,0.597,2.67
1633,crocodile,0.5264,2.12
1634,crocodile,0.5482,3.26
1635,crocodile,0.5049,3.24
1636,crocodile,0.6223,3.43
1637,crocodile,0.653,3.3
1638,crocodile,0.6679,3.16
1639,crocodile,0.6941,2.88
1640,crocodile,0.676,2.87
1641,crocodile,0.7103,2.51
1642,crocodile,0.7096,2.43
1643,crocodile,0.7024,2.42
1644,crocodile,0.7217,2.62
1645,crocodile,0.6941,2.78
1646,crocodile,0.6904,2.57
1647,crocodile,0.6829,2.66
1648,crocodile,0.7029,2.59
1649,crocodile,0.7206,2.74
1650,crocodile,0.6934,2.65
1651,crocodile,0.7107,2.62
1652,crocodile,0.7297,2.59
1653,crocodile,0.6804,2.69
1654,crocodile,0.656,2.64
1655,crocodile,0.6541,2.75
1656,crocodile,0.7267,2.69
1657,crocodile,0.7106,2.73
1658,crocodile,0.6736,2.77
1659,crocodile,0.6117,2.49
1660,crocodile,0.6099,2.26
1661,crocodile,0.5671,2.16
1662,crocodile,0.59,2.19
1663,crocodile,0.5823,2.23
1664,non-crocodile,0.5278,2.2
1665,non-crocodile,0.5266,2.62
1666,non-crocodile,0.614,2.67
1667,non-crocodile,0.6098,2.72
1668,non-crocodile,0.6163,2.68
1669,non-crocodile,0.6474,2.15
1670,non-crocodile,0.5958,2.75
1671,non-crocodile,0.549,2.66
1672,non-crocodile,0.5517,2.68
1673,non-crocodile,0.5605,2.55
1674,non-crocodile,0.5682,2.26
1675,non-crocodile,0.6299,2.25
1676,non-crocodile,0.6567,2.27
1677,non-crocodile,0.631,2.68
1678,non-crocodile,0.6409,2.26
